Movie,Scene,Character,Dialogue,Sentiment_Score,Sentiment_Label,Emotion_Label
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"not my eyes! artoo, help! quickly, artoo. oh! ohhh! you beast!",0.5951,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,get the gun! point it at the deck!,-0.4559,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,point it at the deck!,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"artoo, where are we going? i couldn't possibly jump.",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,come on!,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,let's go! and don't forget the droids.,0.2401,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,we're on our way.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,i don't know. all i can see is a lot of blowing sand!,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,that's all any of us can see.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,then i guess i'm getting better.,0.4404,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"i've got to hand it to you, kid, you were pretty good out there.",0.8519,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i had a lot of help. think nothing of it.,0.4019,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"no, i'm thinking a lot about it. that carbon freeze was the closest thing to dead there is. and it wasn't just sleepin'. it was a big wide awake nothing!",-0.7644,Negative,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i'll see you back at the fleet.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,HAN,why don't you leave that crate and come with us?,0.0382,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i have a promise i have to keep first... to an old friend.,0.6705,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"guess i owe you some thanks, too, lando.",0.4404,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"figured if i left you frozen like that you'd just give me bad luck the rest of my life, so i might as well get you unfrozen sooner or later.",0.5209,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"he means ""you're welcome.""",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"come on, let's get off this miserable dust ball.",-0.5789,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i'll meet you back at the fleet.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,hurry. the alliance should be assembled by now.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i will.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"hey, luke, thanks. thanks for comin' after me. now i owe you one.",0.7003,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"that's right, artoo. we're going to the dagobah system. i have a promise to keep... to an old friend.",0.6705,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"rise, my friend.",0.4939,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,the death star will be completed on schedule.,-0.5994,Negative,Joy
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"you have done well, lord vader. and now i sense you wish to continue your search for young skywalker.",0.5859,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"yes, my master.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"patience, my friend. in time he will seek you out. and when he does, you must bring him before me. he has grown strong. only together can we turn him to the dark side of the force.",0.7579,Positive,Fear
SW_EpisodeVI,UNKNOWN_SCENE,VADER,as you wish.,0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,everything is proceeding as i have foreseen.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,YODA,hmm. that face you make. look i so old to young eyes?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,no... of course not.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"i do, yes, i do! sick have i become. old and weak. when nine hundred years old you reach, look as good you will not. hmm?",-0.2003,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"soon will i rest. yes, forever sleep. earned it, i have.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"master yoda, you can't die.",0.4847,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,YODA,strong am i with the force... but not that strong! twilight is upon me and soon night must fall. that is the way of things ... the way of the force.,0.784,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,but i need your help. i've come back to complete the training.,0.5499,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,YODA,no more training do you require. already know you that which you need.,-0.296,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,then i am a jedi?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"ohhh. not yet. one thing remains vader. you must confront vader. then, only then, a jedi will you be. and confront him you will.",-0.34,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,master yoda... is darth vader my father?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,YODA,mmm... rest i need. yes... rest.,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"yoda, i must know.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,YODA,your father he is.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"told you, did he?",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,yes.,0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"unexpected this is, and unfortunate..",0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,unfortunate that i know the truth?,-0.1779,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,YODA,no. unfortunate that you rushed to face him... that incomplete was your training. not ready for the burden were you.,-0.8485,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"well, i'm sorry.",0.2023,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"remember, a jedi's strength flows from the force. but beware. anger, fear, aggression. the dark side are they. once you start down the dark path, forever will it dominate your destiny.",-0.9153,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,YODA,"luke...luke...do not...do not underestimate the powers of the emperor, or suffer your father's fate, you will. luke, when gone am i , the last of the jedi will you be. luke, the force runs strong in your family. pass on what you have learned, luke... there is... another...sky...sky...walker.",0.1749,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"i can't do it, artoo. i can't go on alone.",0.1877,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,BEN,yoda will always be with you.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,obiwan! why didn't you tell me?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,you told me vader betrayed and murdered my father.,-0.8555,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"you father was seduced by the dark side of the force. he ceased to be anakin skywalker and became darth vader. when that happened, the good man who was your father was destroyed. so what i have told you was true... from a certain point of view.",-0.1779,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,a certain point of view!,0.3382,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"luke, you're going to find that many of the truths we cling to depend greatly on our own point of view.",0.4215,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"i don't blame you for being angry. if i was wrong in what i did, it certainly wouldn't have been for the first time. you see, what happened to your father was my fault.",-0.6872,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,BEN,anakin was a good friend.,0.7269,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"when i first knew him, your father was already a great pilot. but i was amazed how strongly the force was with him. i took it upon myself to train him as a jedi. i thought that i could instruct him just as well as yoda. i was wrong. my pride has had terrible consequences for the galaxy.",0.714,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,there's still good in him.,0.4404,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,BEN,i also thought he could be turned back to the good side. it couldn't be done. he is more machine now than man. twisted and evil.,-0.3612,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"i can't do it, ben.",0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,BEN,you cannot escape your destiny.,-0.1326,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i tried to stop him once. i couldn't do it.,-0.296,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"vader humbled you when first you met him, luke...but that experience was part of your training. it taught you, among other things, the value of patience. had you not been so impatient to defeat vader then, you could have finished your training here with yoda. you would have been prepared.",-0.4272,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,but i had to help my friends.,0.8271,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"and did you help them? it was they who had to save you. you achieved little by rushing back prematurely, i fear.",0.4019,Positive,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i found out darth vader was my father.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"to be a jedi, luke, you must confront and then go beyond the dark side the side your father couldn't get past. impatience is the easiest door for you, like your father. only, your father was seduced by what he found on the other side of the door, and you have held firm. you're no longer so reckless now, luke. you are strong and patient. and now, you must face darth vader again!",0.4274,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i can't kill my own father.,0.5773,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,BEN,then the emperor has already won. you were our only hope.,0.765,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,yoda spoke of another.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,BEN,the other he spoke of is your twin sister.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,but i have no sister.,-0.4215,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"hmm. to protect you both from the emperor, you were hidden from your father when you were born. the emperor knew, as i did, if anakin were to have any offspring, they would be a threat to him. that is the reason why your sister remains safely anonymous.",0.34,Positive,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,leia! leia's my sister.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"your insight serves you well. bury your feelings deep down, luke. they do you credit. but they could be made to serve the emperor.",0.3291,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"when your father left, he didn't know your mother was pregnant. your mother and i knew he would find out eventually, but we wanted to keep you both as safe as possible, for as long as possible. so i took you to live with my brother owen on tatooine... and your mother took leia to live as the daughter of senator organa, on alderaan.",0.5927,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"the organa household was highborn and politically quite powerful in that system. leia became a princess by virtue of lineage... no one knew she'd been adopted, of course. but it was a title without real power, since alderaan had long been a democracy. even so, the family continued to be politically powerful, and leia, following in her foster father's path, became a senator as well. that's not all she became, of course... she became the leader of her cell in the alliance against the corrupt empire. and because she had diplomatic immunity, she was a vital link for getting information to the rebel cause. that's what she was doing when her path crossed yours... for her foster parents had always told her to contact me on tatooine, if her troubles became desperate.",0.4742,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"but you can't let her get involved now, ben. vader will destroy her.",-0.6956,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,BEN,"she hasn't been trained in the ways of the jedi the way you have, luke ... but the force is strong with her, as it is with all of your family. there is no avoiding the battle. you must face and destroy vader!",-0.8718,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"well, look at you, a general, huh?",0.2732,Positive,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"oh, well, someone must have told them about my little maneuver at the battle of taanab.",-0.128,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"well, don't look at me, pal. i just said you were a fair pilot. i didn't know they were lookin' for somebody to lead this crazy attack.",-0.3506,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,i'm surprised they didn't ask you to do it.,0.2263,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"well, who says they didn't. but i ain't crazy. you're the respectable one, remember?",0.5023,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,MON MOTHMA,the emperor has made a critical error and the time for our attack has come.,-0.7964,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,MON MOTHMA,"the data brought to us by the bothan spies pinpoints the exact location of the emperor's new battle station. we also know that the weapon systems of this death star are not yet operational. with the imperial fleet spread throughout the galaxy in a vain effort to engage us, it is relatively unprotected. but most important of all, we've learned that the emperor himself is personally overseeing the final stages of the construction of this death star.",-0.8992,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,MON MOTHMA,"many bothans died to bring us this information. admiral ackbar, please.",0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,"you can see here the death star orbiting the forest moon of endor. although the weapon systems on this death star are not yet operational, the death star does have a strong defense mechanism. it is protected by an energy shield, which is generated from the nearby forest moon of endor. the shield must be deactivated if any attack is to be attempted. once the shield is down, our cruisers will create a perimeter, while the fighters fly into the superstructure and attempt to knock out the main reactor.",-0.8074,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,general calrissian has volunteered to lead the fighter attack,-0.3612,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,good luck.,0.7096,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,you're gonna need it.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,ACKBAR,general madine.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,GENERAL MADINE,"we have stolen a small imperial shuttle. disguised as a cargo ship, and using a secret imperial code, a strike team will land on the moon and deactivate the shield generator.",-0.7003,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,sounds dangerous.,-0.4767,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i wonder who they found to pull that off.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,GENERAL MADINE,"general solo, is your strike team assembled?",-0.128,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"uh, my team's ready. i don't have a command crew for the shuttle.",0.3612,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"well, it's gonna be rough, pal. i didn't want to speak for you.",0.2211,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,that's one.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"uh, general... count me in.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VOICE,"i'm with you, too!",0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,what is it?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,ask me again sometime.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,luke.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"hi, han... chewie.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"""exciting"" is hardly the word i would use.",0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,HAN,look. i want you to take her. i mean it. take her. you need all the help you can get. she's the fastest ship in the fleet.,0.4588,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"all right, old buddy. you know, i know what she means to you. i'll take good care of her. sheshe won't get a scratch. all right?",0.7269,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,right. i got your promise now. not a scratch.,0.3182,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,"look, would you get going, you pirate.",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LANDO,good luck.,0.7096,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"you, too.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,you got her warmed?,0.2732,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"yeah, she's comin' up.",0.296,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"no. i don't think the empire had wookiees in mind when they designed her, chewie.",-0.296,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"hey, are you awake?",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"yeah, i just got a funny feeling. like i'm not gonna see her again.",0.7964,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"come on, general, let's move.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"right. chewie, let's see what this piece of junk can do. ready, everybody?",0.3612,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,all set.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,here we go again.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"all right, hang on.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"what is thy bidding, my master?",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,send the fleet to the far side of endor. there it will stay until called for.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,what of the reports of the rebel fleet massing near sullust?,-0.1531,Negative,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"it is of no concern. soon the rebellion will be crushed and young skywalker will be one of us! your work here is finished, my friend. go out to the command ship and await my orders.",-0.2942,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"yes, my master.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"if they don't go for this, we're gonna have to get outta here pretty quick, chewie.",0.4939,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,CONTROLLER,we have you on our screen now. please identify.,0.3182,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,shuttle tydirium requesting deactivation of the deflector shield.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,CONTROLLER,"shuttle tydirium, transmit the clearance code for shield passage.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,transmission commencing.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,now we find out if that code is worth the price we paid.,0.2263,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,it'll work. it'll work.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,vader's on that ship.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"now don't get jittery, luke. there are a lot of command ships. keep your distance though, chewie, but don't look like you're trying to keep your distance.",-0.395,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,HAN,i don't know. fly casual.,-0.1511,Negative,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,i'm endangering the mission. i shouldn't have come.,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"it's your imagination, kid. come on. let's keep a little optimism here.",0.4951,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,where is that shuttle going?,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,PIETT,"shuttle tydirium, what is your cargo and destination?",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,PILOT VOICE,parts and technical crew for the forest moon.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,do they have a code clearance?,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,PIETT,"it's an older code, sir, but it checks out. i was about to clear them.",0.5267,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,PIETT,shall i hold them?,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,no. leave them to me. i will deal with them myself.,-0.34,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,PIETT,"as you wish, my lord. carry on.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"they're not goin' for it, chewie.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,CONTROLLER,"shuttle tydirium, deactivation of the shield will commence immediately. follow your present course.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,okay! i told you it was gonna work. no problem.,-0.5093,Negative,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, i told you it was dangerous here.",-0.4767,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,shall we try and go around?,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,it'll take time. this whole party'll be for nothing if they see us.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,chewie and i will take care of this. you stay here.,0.4939,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"quietly, there might be more of them out there.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,hey... it's me.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,SCOUT #1,go for help! go!,0.508,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,great. come on.,0.6249,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,over there! two more of them!,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"i see them. wait, leia!",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,quick! jam their comlink. center switch!,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,"hey, wait! ahhh!",0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,move closer!,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,get alongside that one!,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,get him!,0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,keep on that one! i'll take these two!,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, general solo, somebody's coming. oh!",0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,luke! where's leia?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,what? she didn't come back?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,HAN,i thought she was with you.,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,we got separated.,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"hey, we better go look for her.",0.4404,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,take the squad ahead. we'll meet at the shield generator at 0300.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LUKE,"come on, artoo. we'll need your scanners.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"don't worry, master luke. we know what to do.",0.3412,Positive,Fear
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,and you said it was pretty here. ugh!,0.1759,Positive,Disgust
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,cut it out!,-0.3382,Negative,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i'm not gonna hurt you.,0.4168,Positive,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"well, looks like i'm stuck here. trouble is, i don't know where here is.",-0.0258,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"well, maybe you can help me. come on, sit down.",0.5859,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,i promise i won't hurt you. now come here.,0.6219,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,all right. you want something to eat?,0.0772,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,that's right. come on. hmmm?,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"look, it's a hat. it's not gonna hurt you. look. you're a jittery little thing, aren't you?",0.4168,Positive,Anger
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,what is it?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,SCOUT #l,"freeze! come on, get up!",0.1984,Positive,Joy
SW_EpisodeVI,UNKNOWN_SCENE,SCOUT #1,go get your ride and take her back to base.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,SCOUT #2,"yes, sir.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,LEIA,"come on, let's get outta here.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,GUARD,halt! the emperor does not wish to be disturbed at the moment.,-0.631,Negative,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"the emperor will see me, now!",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,GUARD,"the emperor will see you, now.",0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,i told you to remain on the command ship.,0.0,Neutral,Sadness
SW_EpisodeVI,UNKNOWN_SCENE,VADER,a small rebel force has penetrated the shield and landed on endor.,-0.1531,Negative,Fear
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"yes, i know.",0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,my son is with them.,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,are you sure?,0.3182,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"i have felt him, my master.",0.0,Neutral,Anger
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,"strange, that i have not. i wonder if your feelings on this matter are clear, lord vader.",0.2323,Positive,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,VADER,"they are clear, my master.",0.3818,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,then you must go to the sanctuary moon and wait for them.,0.0,Neutral,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,he will come to me?,0.0,Neutral,Surprise
SW_EpisodeVI,UNKNOWN_SCENE,EMPEROR,i have foreseen it. his compassion for you will be his undoing. he will come to you and then you will bring him before me.,0.4588,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,VADER,as you wish.,0.4019,Positive,Neutral
SW_EpisodeVI,UNKNOWN_SCENE,HAN,luke! luke!,0.0,Neutral,Joy
SW_EpisodeVI,UNKNOWN_SCENE,THREEPIO,"oh, master luke.",0.0,Neutral,Neutral
